listing_id,city,neighbourhood,room_type,price,latitude,longitude
5266569,Paris,Elysee,Entire place,350,48.87105,2.31188
6921651,Paris,Elysee,Entire place,116,48.87069,2.31774
8297547,Paris,Buttes-Montmartre,Entire place,245,48.88919,2.33564
12236618,Paris,Gobelins,Entire place,285,48.83056,2.35415
12584693,Paris,Temple,Entire place,131,48.86455,2.35917
12736301,Paris,Opera,Entire place,106,48.88254,2.34253
17841897,Paris,Pantheon,Entire place,350,48.84837,2.34883
18609786,Paris,Elysee,Entire place,113,48.87083,2.29788
27498325,Paris,Temple,Entire place,240,48.86609,2.35326
27747787,Paris,Bourse,Entire place,231,48.86823,2.34804
28219167,Paris,Enclos-St-Laurent,Entire place,146,48.8685,2.36205
28505716,Paris,Hotel-de-Ville,Entire place,128,48.85476,2.36863
29531641,Paris,Bourse,Entire place,150,48.86728,2.35133
34461006,Paris,Elysee,Entire place,485,48.87229,2.32471
34701243,Paris,Temple,Entire place,448,48.86375,2.35933
36307456,Paris,Temple,Entire place,106,48.86328,2.35615
41520534,Paris,Palais-Bourbon,Entire place,320,48.85051,2.32272
42292351,Paris,Palais-Bourbon,Entire place,117,48.85415,2.32986
45468534,Paris,Reuilly,Entire place,72,48.84621,2.38806
1983882,Paris,Buttes-Montmartre,Entire place,280,48.89313,2.33158
2995420,Paris,Elysee,Entire place,160,48.8783,2.32615
5792647,Paris,Temple,Entire place,371,48.85847,2.36655
9725545,Paris,Temple,Entire place,240,48.86455,2.35922
19558652,Paris,Pantheon,Entire place,240,48.84218,2.33877
26615638,Paris,Gobelins,Entire place,180,48.82808,2.37293
36795019,Paris,Palais-Bourbon,Entire place,286,48.85456,2.32528
39266196,Paris,Enclos-St-Laurent,Entire place,80,48.87585,2.37026
1211637,Paris,Buttes-Chaumont,Entire place,78,48.88785,2.38386
1343433,Paris,Opera,Entire place,105,48.877,2.34288
3351602,Paris,Opera,Entire place,200,48.88209,2.33441
11196371,Paris,Temple,Entire place,324,48.86371,2.36335
14233045,Paris,Luxembourg,Entire place,200,48.85521,2.3399
15593539,Paris,Elysee,Entire place,171,48.86662,2.30371
18266234,Paris,Vaugirard,Entire place,135,48.83092,2.29342
29509783,Paris,Palais-Bourbon,Entire place,160,48.85251,2.31698
30555837,Paris,Enclos-St-Laurent,Entire place,200,48.87014,2.36507
33360352,Paris,Louvre,Entire place,220,48.86411,2.33147
39127299,Paris,Elysee,Entire place,200,48.87196,2.30717
40672474,Paris,Batignolles-Monceau,Entire place,60,48.88983,2.32513
40776038,Paris,Bourse,Entire place,180,48.86935,2.33484
41223535,Paris,Buttes-Chaumont,Entire place,190,48.87378,2.37532
41733817,Paris,Opera,Entire place,87,48.87711,2.3389
3412586,Paris,Hotel-de-Ville,Entire place,750,48.8553,2.36466
12584802,Paris,Temple,Entire place,144,48.86624,2.35871
41576606,Paris,Enclos-St-Laurent,Entire place,124,48.87456,2.35038
41576887,Paris,Enclos-St-Laurent,Entire place,107,48.87463,2.35151
42236376,Paris,Louvre,Entire place,142,48.86393,2.33638
42446203,Paris,Vaugirard,Entire place,110,48.85069,2.29214
44142504,Paris,Buttes-Montmartre,Entire place,93,48.88998,2.34743
46271587,Paris,Vaugirard,Entire place,200,48.8442,2.27838
895992,Paris,Temple,Entire place,130,48.86615,2.36215
15222771,Paris,Luxembourg,Entire place,105,48.85263,2.34051
26663552,Paris,Hotel-de-Ville,Entire place,135,48.86105,2.35114
39239146,Paris,Elysee,Entire place,230,48.8711,2.30628
43649746,Paris,Gobelins,Entire place,180,48.82369,2.3739
12044271,Paris,Opera,Entire place,230,48.87952,2.34436
14130399,Paris,Gobelins,Entire place,85,48.83312,2.3558
19791865,Paris,Temple,Entire place,215,48.85889,2.36294
20956185,Paris,Palais-Bourbon,Entire place,220,48.85382,2.32874
21237000,Paris,Passy,Entire place,106,48.86921,2.29691
29211326,Paris,Buttes-Montmartre,Entire place,160,48.88942,2.33107
34553360,Paris,Popincourt,Entire place,170,48.86134,2.36769
36033102,Paris,Bourse,Entire place,708,48.86446,2.34687
36654703,Paris,Observatoire,Entire place,80,48.8395,2.33183
36723971,Paris,Enclos-St-Laurent,Entire place,386,48.86896,2.35994
39117033,Paris,Enclos-St-Laurent,Entire place,94,48.87516,2.34835
40169246,Paris,Temple,Entire place,120,48.86813,2.3602
40448087,Paris,Buttes-Montmartre,Entire place,89,48.89389,2.33204
45395117,Paris,Elysee,Entire place,176,48.87441,2.29884
14932267,Paris,Louvre,Entire place,299,48.86418,2.34091
28027598,Paris,Menilmontant,Entire place,80,48.86819,2.38417
34249635,Paris,Passy,Entire place,120,48.86841,2.28677
38158931,Paris,Vaugirard,Entire place,124,48.85005,2.28961
2029266,Paris,Louvre,Entire place,300,48.86367,2.34885
2375793,Paris,Enclos-St-Laurent,Entire place,120,48.8789,2.36705
9987231,Paris,Temple,Entire place,280,48.86707,2.36187
14134594,Paris,Temple,Entire place,270,48.86193,2.35665
27226286,Paris,Palais-Bourbon,Entire place,160,48.85625,2.30366
31776572,Paris,Temple,Entire place,243,48.86317,2.35511
32322342,Paris,Temple,Entire place,140,48.8655,2.35837
34191865,Paris,Popincourt,Entire place,188,48.85068,2.37952
35028914,Paris,Batignolles-Monceau,Entire place,110,48.89513,2.32578
36032083,Paris,Palais-Bourbon,Entire place,233,48.85157,2.30114
38312302,Paris,Menilmontant,Entire place,155,48.86342,2.39784
39697098,Paris,Bourse,Entire place,250,48.8649,2.34973
39866762,Paris,Enclos-St-Laurent,Entire place,99,48.87494,2.35272
40170305,Paris,Enclos-St-Laurent,Entire place,110,48.86886,2.36014
40334377,Paris,Hotel-de-Ville,Entire place,110,48.85372,2.36121
40364823,Paris,Batignolles-Monceau,Entire place,100,48.88376,2.29971
40833074,Paris,Batignolles-Monceau,Entire place,173,48.87993,2.29693
41955376,Paris,Pantheon,Entire place,220,48.85018,2.35103
42421039,Paris,Temple,Entire place,371,48.86315,2.3579
43352634,Paris,Hotel-de-Ville,Entire place,101,48.85125,2.35535
43675393,Paris,Elysee,Entire place,130,48.87865,2.32139
43937082,Paris,Temple,Entire place,130,48.86548,2.35949
43974309,Paris,Hotel-de-Ville,Entire place,211,48.85763,2.35606
43978383,Paris,Vaugirard,Entire place,162,48.84005,2.30843
44441545,Paris,Elysee,Entire place,280,48.87974,2.32696
44485981,Paris,Bourse,Entire place,371,48.86882,2.35011
45280720,Paris,Gobelins,Entire place,78,48.8282,2.37324
45813169,Paris,Enclos-St-Laurent,Entire place,72,48.87261,2.36666
45904197,Paris,Opera,Entire place,166,48.8728,2.3479
45966737,Paris,Vaugirard,Entire place,100,48.84063,2.29447
45970972,Paris,Hotel-de-Ville,Entire place,421,48.8536,2.36578
46655806,Paris,Temple,Entire place,82,48.86629,2.35258
46988238,Paris,Menilmontant,Entire place,55,48.85366,2.40625
23820533,Paris,Batignolles-Monceau,Entire place,209,48.8835,2.30438
1311126,Paris,Observatoire,Entire place,160,48.83546,2.32265
32649957,Paris,Batignolles-Monceau,Entire place,120,48.89084,2.31901
40574094,Paris,Hotel-de-Ville,Entire place,89,48.85597,2.36397
40791371,Paris,Popincourt,Entire place,219,48.86791,2.37231
43670244,Paris,Popincourt,Entire place,60,48.85638,2.37236
43922856,Paris,Bourse,Entire place,75,48.87054,2.34678
44420605,Paris,Buttes-Chaumont,Entire place,71,48.89534,2.38256
8358228,Paris,Louvre,Entire place,350,48.8652,2.33474
9457606,Paris,Hotel-de-Ville,Entire place,700,48.85403,2.35328
15827674,Paris,Popincourt,Entire place,75,48.8697,2.37334
22189160,Paris,Passy,Entire place,250,48.85506,2.26985
24877980,Paris,Luxembourg,Entire place,285,48.85216,2.33977
27546900,Paris,Buttes-Chaumont,Entire place,55,48.88108,2.38045
32707034,Paris,Batignolles-Monceau,Entire place,165,48.88873,2.32523
34851676,Paris,Passy,Entire place,350,48.8667,2.28341
36715288,Paris,Buttes-Montmartre,Entire place,140,48.89194,2.34996
36804856,Paris,Reuilly,Entire place,65,48.84333,2.38684
37480445,Paris,Buttes-Chaumont,Entire place,120,48.88566,2.37786
39429863,Paris,Passy,Entire place,131,48.85204,2.26161
41792678,Paris,Gobelins,Entire place,79,48.8264,2.34985
42625651,Paris,Buttes-Montmartre,Entire place,90,48.88935,2.36352
43850110,Paris,Palais-Bourbon,Entire place,231,48.85642,2.30455
44044323,Paris,Buttes-Montmartre,Entire place,150,48.88588,2.33871
21638613,Paris,Buttes-Montmartre,Entire place,115,48.89194,2.33809
27629463,Paris,Enclos-St-Laurent,Entire place,130,48.8829,2.36796
39002204,Paris,Batignolles-Monceau,Entire place,180,48.88533,2.30624
39190632,Paris,Opera,Entire place,100,48.87881,2.33998
40033202,Paris,Pantheon,Entire place,130,48.83765,2.3524
42952495,Paris,Gobelins,Entire place,92,48.83852,2.35762
44302334,Paris,Temple,Entire place,130,48.86767,2.36249
5256190,Paris,Hotel-de-Ville,Entire place,70,48.85698,2.35596
5792519,Paris,Luxembourg,Entire place,80,48.85135,2.33717
45027837,Paris,Enclos-St-Laurent,Entire place,67,48.877,2.3575
1036147,Paris,Elysee,Entire place,124,48.87169,2.30534
1903514,Paris,Pantheon,Entire place,215,48.84569,2.3416
2162251,Paris,Elysee,Entire place,157,48.87308,2.31377
6421927,Paris,Hotel-de-Ville,Entire place,149,48.84995,2.36285
8297215,Paris,Passy,Entire place,123,48.87111,2.29054
8885605,Paris,Vaugirard,Entire place,80,48.84059,2.29409
11810312,Paris,Vaugirard,Entire place,60,48.8476,2.28489
12361097,Paris,Buttes-Chaumont,Entire place,48,48.89173,2.37649
16117980,Paris,Luxembourg,Entire place,119,48.84993,2.34101
19406034,Paris,Temple,Entire place,300,48.86453,2.35488
31655834,Paris,Temple,Entire place,80,48.86032,2.36157
33852291,Paris,Elysee,Entire place,100,48.87409,2.29855
34225505,Paris,Passy,Entire place,130,48.86086,2.28016
38347566,Paris,Popincourt,Entire place,120,48.86497,2.37957
39379922,Paris,Batignolles-Monceau,Entire place,63,48.8892,2.32561
45200464,Paris,Palais-Bourbon,Entire place,200,48.85683,2.3311
45511956,Paris,Passy,Entire place,60,48.86811,2.27465
45744103,Paris,Elysee,Entire place,55,48.88144,2.32389
46391906,Paris,Passy,Entire place,50,48.86782,2.27449
13347597,Paris,Opera,Entire place,95,48.87238,2.34721
16576097,Paris,Opera,Entire place,89,48.87928,2.337
35935029,Paris,Batignolles-Monceau,Entire place,75,48.87924,2.28632
38152546,Paris,Temple,Entire place,270,48.86136,2.36316
40220523,Paris,Palais-Bourbon,Entire place,346,48.85476,2.31783
40223304,Paris,Louvre,Entire place,321,48.86283,2.33952
40444951,Paris,Elysee,Entire place,129,48.87241,2.31318
41885072,Paris,Passy,Entire place,275,48.86446,2.29904
42449269,Paris,Elysee,Entire place,240,48.87187,2.30638
43853173,Paris,Luxembourg,Entire place,120,48.85184,2.33605
44421754,Paris,Hotel-de-Ville,Entire place,100,48.85556,2.35856
44556024,Paris,Hotel-de-Ville,Entire place,76,48.85919,2.35503
45143703,Paris,Batignolles-Monceau,Entire place,75,48.88079,2.2949
45576620,Paris,Elysee,Entire place,65,48.88021,2.31619
45588775,Paris,Batignolles-Monceau,Entire place,65,48.87959,2.30122
45603965,Paris,Batignolles-Monceau,Entire place,70,48.88286,2.29285
46234800,Paris,Passy,Entire place,125,48.86529,2.27626
46702558,Paris,Pantheon,Entire place,75,48.84411,2.3516
47473498,Paris,Palais-Bourbon,Entire place,199,48.85753,2.32719
47473067,Paris,Palais-Bourbon,Entire place,149,48.85882,2.32902
2764008,Paris,Temple,Entire place,150,48.86537,2.35366
6346265,Paris,Vaugirard,Entire place,120,48.84687,2.28089
10519494,Paris,Passy,Entire place,108,48.8758,2.2825
16445821,Paris,Popincourt,Entire place,88,48.87022,2.37394
21845655,Paris,Hotel-de-Ville,Entire place,159,48.85731,2.35991
26461439,Paris,Pantheon,Entire place,110,48.85206,2.34725
29780090,Paris,Buttes-Montmartre,Entire place,60,48.8885,2.349
44468799,Paris,Reuilly,Entire place,69,48.8463,2.37721
2168328,Paris,Popincourt,Entire place,100,48.85865,2.37818
8213491,Paris,Popincourt,Entire place,22,48.8648,2.36645
19424966,Paris,Menilmontant,Entire place,40,48.8705,2.40676
46348734,Paris,Popincourt,Entire place,60,48.85767,2.39223
2408200,Paris,Batignolles-Monceau,Entire place,120,48.8806,2.29874
6253191,Paris,Enclos-St-Laurent,Entire place,270,48.87128,2.36161
13444964,Paris,Enclos-St-Laurent,Entire place,199,48.86909,2.36332
33234057,Paris,Popincourt,Entire place,78,48.85494,2.37222
33870020,Paris,Pantheon,Entire place,100,48.84283,2.35152
34455429,Paris,Pantheon,Entire place,175,48.84973,2.34437
40204185,Paris,Buttes-Montmartre,Entire place,110,48.88438,2.33251
43543786,Paris,Menilmontant,Entire place,65,48.86488,2.40417
43810982,Paris,Bourse,Entire place,75,48.86888,2.34896
43811601,Paris,Bourse,Entire place,80,48.86862,2.34721
47573140,Paris,Bourse,Entire place,100,48.86946,2.34839
771414,Paris,Buttes-Montmartre,Entire place,54,48.88701,2.34473
1043536,Paris,Pantheon,Entire place,69,48.83759,2.34862
2480916,Paris,Luxembourg,Entire place,150,48.85251,2.34337
2729586,Paris,Popincourt,Entire place,76,48.85749,2.38004
3455709,Paris,Enclos-St-Laurent,Entire place,70,48.8766,2.37111
3642527,Paris,Gobelins,Entire place,85,48.84198,2.36415
3716068,Paris,Vaugirard,Entire place,72,48.83833,2.28204
3930509,Paris,Passy,Entire place,159,48.83994,2.2591
4062828,Paris,Palais-Bourbon,Entire place,75,48.85856,2.30927
4300863,Paris,Pantheon,Entire place,130,48.84042,2.346
4516374,Paris,Elysee,Entire place,86,48.87397,2.32473
4702759,Paris,Menilmontant,Entire place,40,48.8576,2.39946
4750947,Paris,Bourse,Entire place,106,48.86581,2.34951
5376968,Paris,Pantheon,Entire place,250,48.84814,2.34915
5936580,Paris,Observatoire,Entire place,160,48.83518,2.33311
6178682,Paris,Popincourt,Entire place,90,48.87078,2.37489
6746882,Paris,Louvre,Entire place,98,48.86013,2.34586
9932725,Paris,Passy,Entire place,90,48.85009,2.27607
10798782,Paris,Hotel-de-Ville,Entire place,175,48.85549,2.36041
11136035,Paris,Temple,Entire place,138,48.86381,2.36569
11290633,Paris,Menilmontant,Entire place,96,48.85994,2.40187
11450917,Paris,Elysee,Entire place,59,48.87678,2.2994
12866276,Paris,Temple,Entire place,175,48.86332,2.36498
12936727,Paris,Temple,Entire place,127,48.86511,2.36072
12958687,Paris,Temple,Entire place,145,48.86466,2.36076
12959349,Paris,Temple,Entire place,128,48.86308,2.36283
13070047,Paris,Temple,Entire place,140,48.86389,2.36498
13093102,Paris,Temple,Entire place,143,48.85967,2.36596
13154259,Paris,Palais-Bourbon,Entire place,90,48.85437,2.32432
14560609,Paris,Louvre,Entire place,163,48.86372,2.34626
14580527,Paris,Temple,Entire place,145,48.86546,2.35635
14581745,Paris,Bourse,Entire place,120,48.86519,2.3467
14582740,Paris,Hotel-de-Ville,Entire place,146,48.85996,2.35095
14599268,Paris,Temple,Entire place,190,48.85882,2.36042
15609620,Paris,Pantheon,Entire place,125,48.84478,2.35247
15659026,Paris,Menilmontant,Entire place,60,48.87351,2.38426
16329748,Paris,Buttes-Chaumont,Entire place,40,48.89019,2.3772
16853818,Paris,Pantheon,Entire place,60,48.84759,2.3422
17145736,Paris,Enclos-St-Laurent,Entire place,90,48.87007,2.35284
19118300,Paris,Vaugirard,Entire place,72,48.84142,2.28749
19433804,Paris,Temple,Entire place,123,48.86374,2.35593
20490871,Paris,Batignolles-Monceau,Entire place,110,48.8825,2.30465
22395498,Paris,Opera,Entire place,160,48.8764,2.33883
22994483,Paris,Luxembourg,Entire place,60,48.84765,2.32154
22996643,Paris,Pantheon,Entire place,80,48.84327,2.351
24049694,Paris,Gobelins,Entire place,65,48.82305,2.3626
27535323,Paris,Enclos-St-Laurent,Entire place,15,48.88303,2.36183
27709725,Paris,Hotel-de-Ville,Entire place,199,48.85947,2.35447
33264324,Paris,Buttes-Montmartre,Entire place,70,48.89284,2.33734
34225393,Paris,Buttes-Montmartre,Entire place,111,48.88526,2.34643
35632139,Paris,Elysee,Entire place,89,48.87152,2.30468
35991686,Paris,Popincourt,Entire place,90,48.87093,2.37617
36323793,Paris,Passy,Entire place,87,48.85606,2.27458
36336660,Paris,Buttes-Montmartre,Entire place,70,48.88992,2.34605
36687654,Paris,Enclos-St-Laurent,Entire place,99,48.87903,2.34964
37514001,Paris,Menilmontant,Entire place,60,48.87529,2.39966
37629470,Paris,Opera,Entire place,90,48.87898,2.34298
37668823,Paris,Buttes-Montmartre,Entire place,89,48.88917,2.35184
37845492,Paris,Louvre,Entire place,213,48.86106,2.34159
39592750,Paris,Vaugirard,Entire place,69,48.84591,2.2862
39911929,Paris,Enclos-St-Laurent,Entire place,130,48.87154,2.35461
40166016,Paris,Reuilly,Entire place,80,48.84043,2.39431
40591072,Paris,Buttes-Chaumont,Entire place,70,48.88825,2.3923
40795002,Paris,Gobelins,Entire place,80,48.82219,2.36177
41878139,Paris,Popincourt,Entire place,250,48.85215,2.37801
41973256,Paris,Palais-Bourbon,Entire place,269,48.8586,2.30424
42808680,Paris,Vaugirard,Entire place,85,48.83864,2.28491
42808965,Paris,Vaugirard,Entire place,85,48.83833,2.28332
42825355,Paris,Bourse,Entire place,85,48.86567,2.34462
42825643,Paris,Bourse,Entire place,65,48.86624,2.34512
42856266,Paris,Palais-Bourbon,Entire place,289,48.85678,2.30315
42869127,Paris,Bourse,Entire place,85,48.8658,2.34446
42869300,Paris,Bourse,Entire place,85,48.86579,2.34584
42870087,Paris,Vaugirard,Entire place,85,48.83867,2.28375
42870207,Paris,Vaugirard,Entire place,85,48.83808,2.28362
43066527,Paris,Bourse,Entire place,90,48.86708,2.34987
43066901,Paris,Bourse,Entire place,70,48.86779,2.33814
43245343,Paris,Enclos-St-Laurent,Entire place,80,48.87907,2.35674
43566427,Paris,Buttes-Chaumont,Entire place,50,48.88566,2.3692
43940588,Paris,Popincourt,Entire place,130,48.86118,2.36839
44005827,Paris,Temple,Entire place,120,48.86324,2.35879
44302997,Paris,Menilmontant,Entire place,79,48.86999,2.40204
45100094,Paris,Vaugirard,Entire place,80,48.83917,2.30417
45196299,Paris,Passy,Entire place,82,48.86756,2.28647
45761131,Paris,Pantheon,Entire place,70,48.84223,2.341
46844693,Paris,Temple,Entire place,50,48.86397,2.35441
46846779,Paris,Vaugirard,Entire place,59,48.83975,2.31287
46894733,Paris,Vaugirard,Entire place,89,48.82899,2.29517
47178032,Paris,Louvre,Entire place,53,48.86227,2.33928
47757439,Paris,Reuilly,Entire place,80,48.84992,2.37815
47767534,Paris,Opera,Entire place,31,48.87907,2.32934
47983249,Paris,Elysee,Entire place,89,48.86998,2.30203
48027559,Paris,Pantheon,Entire place,100,48.84195,2.34866
3600916,Paris,Reuilly,Entire place,80,48.84499,2.3879
33574308,Paris,Menilmontant,Entire place,50,48.87161,2.3939
36653752,Paris,Gobelins,Entire place,55,48.83105,2.35946
45321619,Paris,Buttes-Chaumont,Entire place,38,48.88284,2.37015
24961289,Paris,Buttes-Chaumont,Entire place,150,48.88011,2.39577
45893649,Paris,Palais-Bourbon,Entire place,95,48.85821,2.29766
39961357,Paris,Buttes-Montmartre,Entire place,193,48.89074,2.36167
39964890,Paris,Hotel-de-Ville,Entire place,276,48.85234,2.35868
40216579,Paris,Palais-Bourbon,Entire place,238,48.85613,2.32464
43578419,Paris,Buttes-Montmartre,Entire place,40,48.88529,2.33479
47592279,Paris,Reuilly,Entire place,50,48.82256,2.42352
2337526,Paris,Temple,Entire place,88,48.86188,2.36275
12639206,Paris,Observatoire,Entire place,66,48.83492,2.32739
17142649,Paris,Palais-Bourbon,Entire place,100,48.85815,2.30046
36499737,Paris,Opera,Entire place,140,48.87188,2.32647
36943054,Paris,Popincourt,Entire place,42,48.85897,2.38063
44219865,Paris,Buttes-Montmartre,Entire place,28,48.88787,2.35291
46619318,Paris,Batignolles-Monceau,Entire place,54,48.88477,2.29904
36651677,Paris,Gobelins,Entire place,38,48.82331,2.35593
26481203,Paris,Pantheon,Entire place,88,48.8521,2.34533
40675708,Paris,Louvre,Entire place,124,48.86646,2.33325
43330174,Paris,Popincourt,Entire place,65,48.8649,2.3731
7244074,Paris,Batignolles-Monceau,Entire place,75,48.88985,2.32114
19568346,Paris,Vaugirard,Entire place,45,48.83594,2.29118
17680394,Paris,Passy,Entire place,149,48.87335,2.28112
21433140,Paris,Elysee,Entire place,130,48.87328,2.30931
37178147,Paris,Pantheon,Entire place,110,48.84511,2.34285
40064564,Paris,Gobelins,Entire place,70,48.81624,2.35997
40942790,Paris,Batignolles-Monceau,Entire place,41,48.89202,2.32611
46918753,Paris,Gobelins,Entire place,45,48.82556,2.35579
3718164,Paris,Palais-Bourbon,Entire place,150,48.85524,2.30848
12936276,Paris,Menilmontant,Entire place,60,48.87287,2.4004
5987705,Paris,Elysee,Entire place,257,48.87618,2.30393
20169378,Paris,Passy,Entire place,389,48.86053,2.27203
22966314,Paris,Pantheon,Entire place,100,48.84935,2.35498
23594714,Paris,Buttes-Chaumont,Entire place,67,48.87488,2.38344
23736438,Paris,Buttes-Montmartre,Entire place,90,48.89102,2.34294
38354083,Paris,Batignolles-Monceau,Entire place,90,48.88507,2.31924
41585493,Paris,Reuilly,Entire place,73,48.84949,2.37988
6759809,Paris,Buttes-Chaumont,Entire place,82,48.87522,2.37742
6945106,Paris,Opera,Entire place,55,48.87887,2.34354
7588495,Paris,Elysee,Entire place,270,48.87209,2.30883
8884264,Paris,Vaugirard,Entire place,62,48.82865,2.29402
11959520,Paris,Popincourt,Entire place,80,48.86372,2.37836
12788300,Paris,Enclos-St-Laurent,Entire place,188,48.87265,2.36745
22667883,Paris,Elysee,Entire place,120,48.87333,2.30333
24353717,Paris,Louvre,Entire place,161,48.86373,2.33946
30526569,Paris,Louvre,Entire place,158,48.86152,2.34056
30971467,Paris,Bourse,Entire place,65,48.86615,2.35087
35453119,Paris,Vaugirard,Entire place,80,48.8398,2.29219
37287130,Paris,Opera,Entire place,160,48.876,2.34029
41617585,Paris,Batignolles-Monceau,Entire place,70,48.88541,2.32068
43811589,Paris,Bourse,Entire place,89,48.86967,2.34801
43855604,Paris,Menilmontant,Entire place,50,48.85416,2.40292
43925729,Paris,Buttes-Chaumont,Entire place,100,48.88128,2.38059
44100351,Paris,Menilmontant,Entire place,50,48.86777,2.38405
44439645,Paris,Buttes-Chaumont,Entire place,70,48.87586,2.39181
44653606,Paris,Louvre,Entire place,85,48.86588,2.33619
45129214,Paris,Bourse,Entire place,150,48.86619,2.35152
45452848,Paris,Vaugirard,Entire place,120,48.8536,2.29043
45853357,Paris,Luxembourg,Entire place,60,48.85187,2.33779
46410412,Paris,Opera,Entire place,150,48.87353,2.3452
47791472,Paris,Hotel-de-Ville,Entire place,50,48.85494,2.35916
47791803,Paris,Popincourt,Entire place,40,48.85128,2.3821
1078605,Paris,Popincourt,Entire place,65,48.85321,2.3733
1246271,Paris,Buttes-Montmartre,Entire place,121,48.88278,2.33671
2488505,Paris,Elysee,Entire place,80,48.87051,2.31664
2577927,Paris,Hotel-de-Ville,Entire place,60,48.85981,2.35564
3262312,Paris,Observatoire,Entire place,70,48.82614,2.32157
4714876,Paris,Vaugirard,Entire place,70,48.83795,2.30358
4878799,Paris,Observatoire,Entire place,60,48.83786,2.32384
5945610,Paris,Batignolles-Monceau,Entire place,99,48.87592,2.29165
6839010,Paris,Batignolles-Monceau,Entire place,90,48.88305,2.28893
7100598,Paris,Vaugirard,Entire place,45,48.83634,2.28439
7618270,Paris,Buttes-Chaumont,Entire place,60,48.88393,2.38007
7954296,Paris,Enclos-St-Laurent,Entire place,98,48.87238,2.35385
8316715,Paris,Temple,Entire place,60,48.86489,2.35727
9028058,Paris,Elysee,Entire place,154,48.86599,2.3228
9378789,Paris,Passy,Entire place,95,48.87561,2.28669
11129956,Paris,Luxembourg,Entire place,128,48.85348,2.3312
11409533,Paris,Pantheon,Entire place,100,48.85067,2.34379
12263092,Paris,Buttes-Montmartre,Entire place,90,48.88406,2.34945
12276806,Paris,Batignolles-Monceau,Entire place,60,48.88244,2.28159
12444323,Paris,Luxembourg,Entire place,142,48.84246,2.3349
12617639,Paris,Luxembourg,Entire place,142,48.84271,2.33535
13905819,Paris,Enclos-St-Laurent,Entire place,110,48.87508,2.35021
14037209,Paris,Bourse,Entire place,95,48.86937,2.35288
14585242,Paris,Temple,Entire place,155,48.86287,2.35318
14602241,Paris,Hotel-de-Ville,Entire place,130,48.858,2.35262
15373267,Paris,Popincourt,Entire place,140,48.85799,2.38107
16038457,Paris,Menilmontant,Entire place,65,48.87125,2.37911
20137506,Paris,Menilmontant,Entire place,55,48.8646,2.39305
22718051,Paris,Hotel-de-Ville,Entire place,80,48.86023,2.35499
22994426,Paris,Louvre,Entire place,85,48.86431,2.33073
23800954,Paris,Buttes-Chaumont,Entire place,104,48.8888,2.37699
24218990,Paris,Pantheon,Entire place,180,48.84837,2.34183
26327079,Paris,Bourse,Entire place,148,48.86663,2.33851
30290028,Paris,Palais-Bourbon,Entire place,80,48.85812,2.30636
30414229,Paris,Popincourt,Entire place,60,48.85828,2.37142
30725778,Paris,Temple,Entire place,86,48.85937,2.36177
32710018,Paris,Luxembourg,Entire place,75,48.85272,2.33154
33362756,Paris,Temple,Entire place,68,48.86777,2.35912
34101692,Paris,Buttes-Montmartre,Entire place,130,48.88525,2.33551
34133333,Paris,Buttes-Chaumont,Entire place,90,48.88388,2.38619
34323742,Paris,Buttes-Chaumont,Entire place,60,48.88446,2.37395
34470382,Paris,Enclos-St-Laurent,Entire place,44,48.87296,2.3708
35024827,Paris,Temple,Entire place,49,48.86464,2.36267
36014585,Paris,Palais-Bourbon,Entire place,84,48.85497,2.29602
36726409,Paris,Vaugirard,Entire place,98,48.84988,2.29583
37046445,Paris,Temple,Entire place,75,48.8683,2.35694
37283587,Paris,Buttes-Montmartre,Entire place,25,48.89427,2.36301
38146135,Paris,Reuilly,Entire place,75,48.84485,2.39347
38372286,Paris,Buttes-Montmartre,Entire place,75,48.89288,2.3611
38743518,Paris,Luxembourg,Entire place,60,48.84746,2.31948
39714048,Paris,Batignolles-Monceau,Entire place,89,48.88399,2.31365
39869202,Paris,Menilmontant,Entire place,38,48.85076,2.4044
40134602,Paris,Temple,Entire place,50,48.86224,2.36446
40782361,Paris,Gobelins,Entire place,50,48.82319,2.36034
41818289,Paris,Buttes-Chaumont,Entire place,78,48.87602,2.38576
41947799,Paris,Palais-Bourbon,Entire place,60,48.85282,2.31697
42111806,Paris,Louvre,Entire place,65,48.86224,2.34125
42638541,Paris,Menilmontant,Entire place,59,48.86569,2.39874
43386500,Paris,Louvre,Entire place,60,48.86419,2.3427
43699527,Paris,Opera,Entire place,65,48.8844,2.3294
43708390,Paris,Palais-Bourbon,Entire place,103,48.85766,2.30773
44097507,Paris,Vaugirard,Entire place,56,48.83396,2.28987
44333797,Paris,Louvre,Entire place,95,48.85902,2.34803
44452823,Paris,Passy,Entire place,100,48.8524,2.27448
44890133,Paris,Louvre,Entire place,51,48.86125,2.34731
44990551,Paris,Luxembourg,Entire place,45,48.84968,2.33577
45147901,Paris,Menilmontant,Entire place,38,48.86903,2.40581
45579701,Paris,Vaugirard,Entire place,32,48.84039,2.30663
46131475,Paris,Opera,Entire place,45,48.88235,2.34587
46186996,Paris,Passy,Entire place,60,48.85666,2.27319
46273959,Paris,Passy,Entire place,129,48.84821,2.27668
46619848,Paris,Pantheon,Entire place,48,48.85009,2.34652
46701513,Paris,Popincourt,Entire place,65,48.86052,2.37549
47912827,Paris,Popincourt,Entire place,75,48.86517,2.37482
1621081,Paris,Luxembourg,Entire place,60,48.84191,2.33249
